region,street,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,nettPrice
OCR,JALAN LEMPENG,65,11-15,1,1220,1,1172500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,1220,1,1732000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,1220,1,1732000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1220,1,1509000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1220,1,1509000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1220,1,1503000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1220,1,1503000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1201500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1201500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,1220,1,1148500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,1220,1,1148500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1170500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1170500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1190500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1190500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1210500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1210500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1207500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1207500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1190500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1190500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1220,1,1450000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1220,1,1450000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1220,1,1453000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1220,1,1453000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,21-25,1,1020,1,2750000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,21-25,1,1020,1,2750000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1020,1,1504500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,06-10,1,1020,1,1504500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,21-25,1,1020,1,1564500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,21-25,1,1020,1,1564500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,01-05,1,1020,1,1685500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,01-05,1,1020,1,1685500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,01-05,1,1020,1,1198000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,01-05,1,1020,1,1198000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,117,21-25,1,1220,1,1807000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,117,21-25,1,1220,1,1807000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,92,21-25,1,1220,1,1611000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,92,21-25,1,1220,1,1611000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,11-15,1,1220,1,1442000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,11-15,1,1220,1,1442000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,11-15,1,1220,1,1436000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,11-15,1,1220,1,1436000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1220,1,1181500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1220,1,1181500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1120,1,1196500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1120,1,1196500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,1220,1,1145500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,1220,1,1145500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1213500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1220,1,1213500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1220,1,1456000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1220,1,1456000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1220,1,1462000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1220,1,1462000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,21-25,1,1120,1,2764000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,21-25,1,1120,1,2764000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,01-05,1,1120,1,1468000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,01-05,1,1120,1,1468000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1120,1,1741000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1120,1,1741000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,92,21-25,1,1120,1,1608000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,92,21-25,1,1120,1,1608000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1120,1,1175500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1120,1,1175500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,16-20,1,1020,1,2742000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,16-20,1,1020,1,2742000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1119,1,1136000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1119,1,1136000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,82,01-05,1,1119,1,1399000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,82,01-05,1,1119,1,1399000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,1020,1,1101000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,1020,1,1101000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1020,1,1502500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1020,1,1502500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1020,1,1493500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,11-15,1,1020,1,1493500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,1020,1,1712500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,1020,1,1712500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1020,1,1732500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1020,1,1732500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1020,1,1738500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1020,1,1738500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,01-05,1,0820,1,1384500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,01-05,1,0820,1,1384500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,16-20,1,1020,1,1438500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,80,16-20,1,1020,1,1438500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1020,1,1175000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1020,1,1175000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1020,1,1186000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1020,1,1186000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1120,1,1446500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1120,1,1446500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1020,1,1448500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,85,11-15,1,1020,1,1448500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,356,-,1,1020,1,4018000,Strata Detached,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,356,-,1,1020,1,4018000,Strata Detached,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,155,21-25,1,0121,1,2696000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,155,21-25,1,0121,1,2696000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,11-15,1,0121,1,1789000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,11-15,1,0121,1,1789000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,0121,1,1764000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,0121,1,1764000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,21-25,1,0121,1,1193500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,21-25,1,0121,1,1193500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0121,1,1184500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0121,1,1184500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,01-05,1,1220,1,2609000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,01-05,1,1220,1,2609000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,16-20,1,1220,1,2241000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,16-20,1,1220,1,2241000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,48,21-25,1,1220,1,910000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,48,21-25,1,1220,1,910000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,06-10,1,1220,1,1733000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,06-10,1,1220,1,1733000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1220,1,1178500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,1220,1,1178500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1179500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1179500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1188500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1188500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1182500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1182500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1161500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1161500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1179500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,11-15,1,1220,1,1179500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1164500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1164500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,06-10,1,1220,1,2185000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,06-10,1,1220,1,2185000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1204500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1220,1,1204500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1173500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1173500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1173500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1220,1,1173500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,139,16-20,1,0121,1,2514000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,139,16-20,1,0121,1,2514000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,16-20,1,0121,1,2143000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,16-20,1,0121,1,2143000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,82,01-05,1,0121,1,1439000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,82,01-05,1,0121,1,1439000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,42,21-25,1,0121,1,802000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,42,21-25,1,0121,1,802000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,0121,1,1170500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,0121,1,1170500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0121,1,1188500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0121,1,1188500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,0121,1,1164500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,11-15,1,0121,1,1164500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,16-20,1,1220,1,1524000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,16-20,1,1220,1,1524000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,356,-,1,0920,1,3998888,Strata Detached,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,356,-,1,0920,1,3998888,Strata Detached,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,01-05,1,0920,1,2036000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,01-05,1,0920,1,2036000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,06-10,1,0920,1,1071000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,06-10,1,0920,1,1071000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,117,21-25,1,0920,1,1832500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,117,21-25,1,0920,1,1832500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,01-05,1,0920,1,1161000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,01-05,1,0920,1,1161000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,137,21-25,1,0920,1,2165000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,137,21-25,1,0920,1,2165000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,98,21-25,1,0920,1,1488500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,98,21-25,1,0920,1,1488500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,06-10,1,0920,1,1135000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,06-10,1,0920,1,1135000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1120,1,1730000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,16-20,1,1120,1,1730000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1120,1,1191000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1120,1,1191000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,21-25,1,0920,1,1740500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,21-25,1,0920,1,1740500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,0920,1,1144000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,01-05,1,0920,1,1144000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1150000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1150000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1172000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1172000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1020,1,1209000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,21-25,1,1020,1,1209000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1161000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,1020,1,1161000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1020,1,1197000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,16-20,1,1020,1,1197000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,01-05,1,1020,1,1747500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,01-05,1,1020,1,1747500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,01-05,1,1020,1,1743500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,01-05,1,1020,1,1743500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,69,01-05,1,1219,1,1183000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,69,01-05,1,1219,1,1183000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,06-10,1,1020,1,2167000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,06-10,1,1020,1,2167000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,163,21-25,1,0920,1,2720000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,163,21-25,1,0920,1,2720000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,155,21-25,1,0920,1,2658000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,155,21-25,1,0920,1,2658000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,01-05,1,0920,1,2125000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,120,01-05,1,0920,1,2125000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0920,1,1105000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,64,16-20,1,0920,1,1105000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,21-25,1,0920,1,1522500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,21-25,1,0920,1,1522500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,0920,1,1714500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,97,11-15,1,0920,1,1714500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,115,06-10,1,0920,1,2005000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,115,06-10,1,0920,1,2005000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,06-10,1,0920,1,1465500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,83,06-10,1,0920,1,1465500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,0920,1,1146000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,67,06-10,1,0920,1,1146000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,11-15,1,0920,1,1797500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,100,11-15,1,0920,1,1797500,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,06-10,1,1020,1,2678000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,06-10,1,1020,1,2678000,Apartment,05,Strata,99 yrs lease commencing from 2019,
OCR,JALAN LEMPENG,159,16-20,1,1020,1,2747000,Apartment,05,Strata,99 yrs lease commencing from 2019,
