region,street,area,floorRange,noOfUnits,contractDate,typeOfSale,price,propertyType,district,typeOfArea,tenure,project,x,y,nettPrice
OCR,JALAN LEMPENG,100.0,06-10,1,919,1,1717000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,100.0,06-10,1,919,1,1717000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1189000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1189000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1186000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1186000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1192000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,720,1,1192000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,11-15,1,1120,1,1504000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,11-15,1,1120,1,1504000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,16-20,1,1120,1,1740000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,16-20,1,1120,1,1740000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,11-15,1,1120,1,1714000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,11-15,1,1120,1,1714000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,11-15,1,420,1,1140000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,11-15,1,420,1,1140000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,82.0,06-10,1,420,1,1420000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,82.0,06-10,1,420,1,1420000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,819,1,738000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,819,1,738000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,01-05,1,620,1,1158000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,01-05,1,620,1,1158000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,11-15,1,620,1,1468000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,11-15,1,620,1,1468000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,06-10,1,620,1,1745000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,06-10,1,620,1,1745000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,68.0,21-25,1,620,1,1218000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,68.0,21-25,1,620,1,1218000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,01-05,1,819,1,1471000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,01-05,1,819,1,1471000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,01-05,1,919,1,1432000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,01-05,1,919,1,1432000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,120,1,1132000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,120,1,1132000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,819,1,1168000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,819,1,1168000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,65.0,11-15,1,1020,1,1171000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,65.0,11-15,1,1020,1,1171000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,1020,1,1214000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,1020,1,1214000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,1020,1,1187000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,1020,1,1187000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,1020,1,1206000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,1020,1,1206000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,06-10,1,1020,1,1428500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,06-10,1,1020,1,1428500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,11-15,1,1020,1,2207000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,11-15,1,1020,1,2207000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,16-20,1,819,1,744000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,16-20,1,819,1,744000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,77.0,11-15,1,620,1,1384000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,77.0,11-15,1,620,1,1384000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,420,1,1047000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,420,1,1047000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,420,1,1036000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,420,1,1036000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1082000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1082000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,11-15,1,1119,1,1522000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,11-15,1,1119,1,1522000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,21-25,1,520,1,1096000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,21-25,1,520,1,1096000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1083000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1083000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,06-10,1,120,1,1387000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,85.0,06-10,1,120,1,1387000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,100.0,06-10,1,120,1,1697000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,100.0,06-10,1,120,1,1697000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,06-10,1,120,1,2020000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,06-10,1,120,1,2020000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,16-20,1,819,1,1462000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,16-20,1,819,1,1462000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,16-20,1,819,1,1459000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,16-20,1,819,1,1459000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,16-20,1,919,1,761000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,16-20,1,919,1,761000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1086000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,16-20,1,520,1,1086000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,320,1,708000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,320,1,708000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,11-15,1,620,1,1151000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,11-15,1,620,1,1151000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,11-15,1,819,1,1456000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,84.0,11-15,1,819,1,1456000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,819,1,1094000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,01-05,1,819,1,1094000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,47.0,06-10,1,1119,1,818000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,47.0,06-10,1,1119,1,818000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,01-05,1,819,1,702000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,01-05,1,819,1,702000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,11-15,1,820,1,1212000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,11-15,1,820,1,1212000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,11-15,1,820,1,1217000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,66.0,11-15,1,820,1,1217000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,21-25,1,820,1,2152000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,120.0,21-25,1,820,1,2152000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1206000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1206000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,68.0,11-15,1,1119,1,1193000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,68.0,11-15,1,1119,1,1193000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1209000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1209000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1212000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,21-25,1,820,1,1212000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,820,1,1200000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,820,1,1200000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,16-20,1,820,1,1497500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,16-20,1,820,1,1497500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,06-10,1,819,1,1651000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,06-10,1,819,1,1651000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,819,1,707000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,819,1,707000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,06-10,1,720,1,1449000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,06-10,1,720,1,1449000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,21-25,1,720,1,1779500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,21-25,1,720,1,1779500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,21-25,1,820,1,1781500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,21-25,1,820,1,1781500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,01-05,1,720,1,1668000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,01-05,1,720,1,1668000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,92.0,16-20,1,820,1,1572500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,92.0,16-20,1,820,1,1572500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,80.0,06-10,1,720,1,1391000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,80.0,06-10,1,720,1,1391000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,06-10,1,720,1,1122000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,64.0,06-10,1,720,1,1122000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,819,1,705000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,06-10,1,819,1,705000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,919,1,752000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,919,1,752000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,100.0,21-25,1,320,1,1760000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,100.0,21-25,1,320,1,1760000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,919,1,745000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,42.0,11-15,1,919,1,745000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,320,1,1145000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,320,1,1145000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,247.0,-,1,919,1,2798888,Strata Terrace,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,247.0,-,1,919,1,2798888,Strata Terrace,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,48.0,06-10,1,919,1,812000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,48.0,06-10,1,919,1,812000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,16-20,1,1220,1,1524000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,83.0,16-20,1,1220,1,1524000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,1220,1,1204500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,16-20,1,1220,1,1204500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,06-10,1,1220,1,1173500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,06-10,1,1220,1,1173500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,06-10,1,1220,1,1173500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,67.0,06-10,1,1220,1,1173500,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,82.0,01-05,1,221,1,1451000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,82.0,01-05,1,221,1,1451000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,16-20,1,221,1,1752000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,97.0,16-20,1,221,1,1752000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
OCR,JALAN LEMPENG,159.0,16-20,1,221,1,2757000,Apartment,5,Strata,99 yrs lease commencing from 2019,PARC CLEMATIS,1.2553334092465833,103.82096250877315,0.0
