district,propertyType,contractDate,tenure,per_meter_square,typeOfArea
5,Apartment,10-2020,99-years,17077.42,Strata
5,Apartment,10-2020,99-years,17941.67,Strata
5,Apartment,10-2020,99-years,17941.67,Strata
5,Apartment,09-2020,99-years,17833.33,Strata
5,Apartment,09-2020,99-years,17833.33,Strata
5,Apartment,08-2019,99-years,18104.17,Strata
5,Apartment,08-2019,99-years,18104.17,Strata
5,Apartment,10-2019,99-years,17750.0,Strata
5,Apartment,10-2019,99-years,17750.0,Strata
5,Apartment,06-2020,99-years,17000.0,Strata
5,Apartment,06-2020,99-years,17000.0,Strata
5,Apartment,08-2020,99-years,16604.17,Strata
5,Apartment,08-2020,99-years,16604.17,Strata
5,Apartment,09-2020,99-years,17608.43,Strata
5,Apartment,09-2020,99-years,17608.43,Strata
5,Apartment,10-2020,99-years,18174.7,Strata
5,Apartment,10-2020,99-years,18174.7,Strata
5,Apartment,10-2020,99-years,18015.63,Strata
5,Apartment,10-2020,99-years,18015.63,Strata
5,Apartment,10-2020,99-years,17324.74,Strata
5,Apartment,10-2020,99-years,17324.74,Strata
5,Apartment,10-2020,99-years,17695.88,Strata
5,Apartment,10-2020,99-years,17695.88,Strata
5,Apartment,06-2020,99-years,16896.91,Strata
5,Apartment,06-2020,99-years,16896.91,Strata
5,Apartment,10-2020,99-years,17591.3,Strata
5,Apartment,10-2020,99-years,17591.3,Strata
5,Apartment,10-2020,99-years,17686.96,Strata
5,Apartment,10-2020,99-years,17686.96,Strata
5,Apartment,10-2020,99-years,17478.26,Strata
5,Apartment,10-2020,99-years,17478.26,Strata
5,Apartment,10-2020,99-years,18379.52,Strata
5,Apartment,10-2020,99-years,18379.52,Strata
5,Apartment,10-2020,99-years,17656.63,Strata
5,Apartment,10-2020,99-years,17656.63,Strata
5,Apartment,09-2020,99-years,17964.29,Strata
5,Apartment,09-2020,99-years,17964.29,Strata
5,Apartment,10-2020,99-years,17984.38,Strata
5,Apartment,10-2020,99-years,17984.38,Strata
5,Apartment,10-2020,99-years,18156.25,Strata
5,Apartment,10-2020,99-years,18156.25,Strata
5,Apartment,10-2020,99-years,18203.13,Strata
5,Apartment,10-2020,99-years,18203.13,Strata
5,Apartment,09-2020,99-years,18031.25,Strata
5,Apartment,09-2020,99-years,18031.25,Strata
5,Apartment,10-2020,99-years,18281.25,Strata
5,Apartment,10-2020,99-years,18281.25,Strata
5,Apartment,09-2020,99-years,18546.88,Strata
5,Apartment,09-2020,99-years,18546.88,Strata
5,Apartment,09-2020,99-years,17943.3,Strata
5,Apartment,09-2020,99-years,17943.3,Strata
5,Apartment,09-2020,99-years,17074.63,Strata
5,Apartment,09-2020,99-years,17074.63,Strata
5,Apartment,09-2020,99-years,16687.12,Strata
5,Apartment,09-2020,99-years,16687.12,Strata
5,Strata Detached,09-2020,99-years,11232.83,Strata
5,Strata Detached,09-2020,99-years,11232.83,Strata
5,Apartment,09-2020,99-years,16966.67,Strata
5,Apartment,09-2020,99-years,16966.67,Strata
5,Apartment,09-2020,99-years,16734.38,Strata
5,Apartment,09-2020,99-years,16734.38,Strata
5,Apartment,09-2020,99-years,15662.39,Strata
5,Apartment,09-2020,99-years,15662.39,Strata
5,Apartment,09-2020,99-years,18140.63,Strata
5,Apartment,09-2020,99-years,18140.63,Strata
5,Apartment,09-2020,99-years,15802.92,Strata
5,Apartment,09-2020,99-years,15802.92,Strata
5,Apartment,09-2020,99-years,15188.78,Strata
5,Apartment,09-2020,99-years,15188.78,Strata
5,Apartment,09-2020,99-years,17734.38,Strata
5,Apartment,09-2020,99-years,17734.38,Strata
5,Apartment,09-2020,99-years,17148.39,Strata
5,Apartment,09-2020,99-years,17148.39,Strata
5,Apartment,09-2020,99-years,17708.33,Strata
5,Apartment,09-2020,99-years,17708.33,Strata
5,Apartment,09-2020,99-years,17265.63,Strata
5,Apartment,09-2020,99-years,17265.63,Strata
5,Apartment,09-2020,99-years,18343.37,Strata
5,Apartment,09-2020,99-years,18343.37,Strata
5,Apartment,09-2020,99-years,17675.26,Strata
5,Apartment,09-2020,99-years,17675.26,Strata
5,Apartment,09-2020,99-years,17434.78,Strata
5,Apartment,09-2020,99-years,17434.78,Strata
5,Apartment,09-2020,99-years,17656.63,Strata
5,Apartment,09-2020,99-years,17656.63,Strata
5,Apartment,09-2020,99-years,17104.48,Strata
5,Apartment,09-2020,99-years,17104.48,Strata
5,Apartment,09-2020,99-years,17975.0,Strata
5,Apartment,09-2020,99-years,17975.0,Strata
5,Apartment,11-2020,99-years,17383.65,Strata
5,Apartment,11-2020,99-years,17383.65,Strata
5,Apartment,11-2020,99-years,17686.75,Strata
5,Apartment,11-2020,99-years,17686.75,Strata
5,Apartment,11-2020,99-years,17948.45,Strata
5,Apartment,11-2020,99-years,17948.45,Strata
5,Apartment,11-2020,99-years,17478.26,Strata
5,Apartment,11-2020,99-years,17478.26,Strata
5,Apartment,11-2020,99-years,18367.19,Strata
5,Apartment,11-2020,99-years,18367.19,Strata
5,Apartment,10-2020,99-years,17245.28,Strata
5,Apartment,10-2020,99-years,17245.28,Strata
5,Apartment,11-2019,99-years,16955.22,Strata
5,Apartment,11-2019,99-years,16955.22,Strata
5,Apartment,11-2019,99-years,17060.98,Strata
5,Apartment,11-2019,99-years,17060.98,Strata
5,Apartment,10-2020,99-years,17203.13,Strata
5,Apartment,10-2020,99-years,17203.13,Strata
5,Apartment,10-2020,99-years,18102.41,Strata
5,Apartment,10-2020,99-years,18102.41,Strata
5,Apartment,10-2020,99-years,17993.98,Strata
5,Apartment,10-2020,99-years,17993.98,Strata
5,Apartment,10-2020,99-years,17654.64,Strata
5,Apartment,10-2020,99-years,17654.64,Strata
5,Apartment,10-2020,99-years,17860.82,Strata
5,Apartment,10-2020,99-years,17860.82,Strata
5,Apartment,10-2020,99-years,17922.68,Strata
5,Apartment,10-2020,99-years,17922.68,Strata
5,Apartment,08-2020,99-years,17306.25,Strata
5,Apartment,08-2020,99-years,17306.25,Strata
5,Apartment,10-2020,99-years,17981.25,Strata
5,Apartment,10-2020,99-years,17981.25,Strata
5,Apartment,10-2020,99-years,17537.31,Strata
5,Apartment,10-2020,99-years,17537.31,Strata
5,Apartment,10-2020,99-years,17701.49,Strata
5,Apartment,10-2020,99-years,17701.49,Strata
5,Apartment,11-2020,99-years,17017.65,Strata
5,Apartment,11-2020,99-years,17017.65,Strata
5,Apartment,10-2020,99-years,17041.18,Strata
5,Apartment,10-2020,99-years,17041.18,Strata
5,Apartment,10-2020,99-years,17164.18,Strata
5,Apartment,10-2020,99-years,17164.18,Strata
5,Apartment,10-2020,99-years,17492.54,Strata
5,Apartment,10-2020,99-years,17492.54,Strata
5,Apartment,10-2020,99-years,18044.78,Strata
5,Apartment,10-2020,99-years,18044.78,Strata
5,Apartment,10-2020,99-years,17328.36,Strata
5,Apartment,10-2020,99-years,17328.36,Strata
5,Apartment,10-2020,99-years,17865.67,Strata
5,Apartment,10-2020,99-years,17865.67,Strata
5,Apartment,10-2020,99-years,17475.0,Strata
5,Apartment,10-2020,99-years,17475.0,Strata
5,Apartment,10-2020,99-years,17435.0,Strata
5,Apartment,10-2020,99-years,17435.0,Strata
5,Apartment,12-2019,99-years,17144.93,Strata
5,Apartment,12-2019,99-years,17144.93,Strata
5,Apartment,10-2020,99-years,18058.33,Strata
5,Apartment,10-2020,99-years,18058.33,Strata
5,Apartment,01-2021,99-years,17376.47,Strata
5,Apartment,01-2021,99-years,17376.47,Strata
5,Apartment,01-2021,99-years,14632.53,Strata
5,Apartment,01-2021,99-years,14632.53,Strata
5,Apartment,01-2021,99-years,15645.83,Strata
5,Apartment,01-2021,99-years,15645.83,Strata
5,Apartment,01-2021,99-years,17339.13,Strata
5,Apartment,01-2021,99-years,17339.13,Strata
5,Apartment,01-2021,99-years,18103.09,Strata
5,Apartment,01-2021,99-years,18103.09,Strata
5,Apartment,01-2021,99-years,15066.27,Strata
5,Apartment,01-2021,99-years,15066.27,Strata
5,Apartment,01-2021,99-years,17753.73,Strata
5,Apartment,01-2021,99-years,17753.73,Strata
5,Apartment,01-2021,99-years,17335.82,Strata
5,Apartment,01-2021,99-years,17335.82,Strata
5,Apartment,01-2021,99-years,16870.59,Strata
5,Apartment,01-2021,99-years,16870.59,Strata
5,Apartment,01-2021,99-years,18550.0,Strata
5,Apartment,01-2021,99-years,18550.0,Strata
5,Apartment,01-2021,99-years,17393.55,Strata
5,Apartment,01-2021,99-years,17393.55,Strata
5,Apartment,01-2021,99-years,17890.0,Strata
5,Apartment,01-2021,99-years,17890.0,Strata
5,Apartment,01-2021,99-years,18185.57,Strata
5,Apartment,01-2021,99-years,18185.57,Strata
5,Apartment,01-2021,99-years,18648.44,Strata
5,Apartment,01-2021,99-years,18648.44,Strata
5,Apartment,01-2021,99-years,18507.81,Strata
5,Apartment,01-2021,99-years,18507.81,Strata
5,Apartment,12-2020,99-years,16408.81,Strata
5,Apartment,12-2020,99-years,16408.81,Strata
5,Apartment,12-2020,99-years,18675.0,Strata
5,Apartment,12-2020,99-years,18675.0,Strata
5,Apartment,12-2020,99-years,18958.33,Strata
5,Apartment,12-2020,99-years,18958.33,Strata
5,Apartment,12-2020,99-years,17865.98,Strata
5,Apartment,12-2020,99-years,17865.98,Strata
5,Apartment,12-2020,99-years,18414.06,Strata
5,Apartment,12-2020,99-years,18414.06,Strata
5,Apartment,12-2020,99-years,17604.48,Strata
5,Apartment,12-2020,99-years,17604.48,Strata
5,Apartment,12-2020,99-years,17738.81,Strata
5,Apartment,12-2020,99-years,17738.81,Strata
5,Apartment,12-2020,99-years,17649.25,Strata
5,Apartment,12-2020,99-years,17649.25,Strata
5,Apartment,12-2020,99-years,17335.82,Strata
5,Apartment,12-2020,99-years,17335.82,Strata
5,Apartment,12-2020,99-years,17604.48,Strata
5,Apartment,12-2020,99-years,17604.48,Strata
5,Apartment,12-2020,99-years,17380.6,Strata
5,Apartment,12-2020,99-years,17380.6,Strata
5,Apartment,12-2020,99-years,18208.33,Strata
5,Apartment,12-2020,99-years,18208.33,Strata
5,Apartment,12-2020,99-years,18145.83,Strata
5,Apartment,12-2020,99-years,18145.83,Strata
5,Apartment,12-2020,99-years,16080.0,Strata
5,Apartment,12-2020,99-years,16080.0,Strata
5,Apartment,12-2020,99-years,18329.9,Strata
5,Apartment,12-2020,99-years,18329.9,Strata
5,Apartment,12-2020,99-years,18493.98,Strata
5,Apartment,12-2020,99-years,18493.98,Strata
5,Apartment,12-2020,99-years,18325.3,Strata
5,Apartment,12-2020,99-years,18325.3,Strata
5,Apartment,01-2021,99-years,18304.69,Strata
5,Apartment,01-2021,99-years,18304.69,Strata
5,Apartment,12-2020,99-years,17559.7,Strata
5,Apartment,12-2020,99-years,17559.7,Strata
5,Apartment,01-2021,99-years,17753.73,Strata
5,Apartment,01-2021,99-years,17753.73,Strata
5,Apartment,12-2020,99-years,17738.81,Strata
5,Apartment,12-2020,99-years,17738.81,Strata
5,Apartment,09-2019,99-years,16916.67,Strata
5,Apartment,09-2019,99-years,16916.67,Strata
5,Apartment,04-2020,99-years,17014.93,Strata
5,Apartment,04-2020,99-years,17014.93,Strata
5,Apartment,04-2020,99-years,17317.07,Strata
5,Apartment,04-2020,99-years,17317.07,Strata
5,Apartment,06-2020,99-years,17686.75,Strata
5,Apartment,06-2020,99-years,17686.75,Strata
5,Apartment,06-2020,99-years,17989.69,Strata
5,Apartment,06-2020,99-years,17989.69,Strata
5,Apartment,06-2020,99-years,17911.76,Strata
5,Apartment,06-2020,99-years,17911.76,Strata
5,Apartment,08-2019,99-years,17571.43,Strata
5,Apartment,08-2019,99-years,17571.43,Strata
5,Apartment,11-2019,99-years,17905.88,Strata
5,Apartment,11-2019,99-years,17905.88,Strata
5,Apartment,08-2019,99-years,17305.88,Strata
5,Apartment,08-2019,99-years,17305.88,Strata
5,Apartment,06-2020,99-years,17545.45,Strata
5,Apartment,06-2020,99-years,17545.45,Strata
5,Apartment,09-2019,99-years,17047.62,Strata
5,Apartment,09-2019,99-years,17047.62,Strata
5,Apartment,05-2020,99-years,17125.0,Strata
5,Apartment,05-2020,99-years,17125.0,Strata
5,Apartment,05-2020,99-years,16921.88,Strata
5,Apartment,05-2020,99-years,16921.88,Strata
5,Apartment,08-2019,99-years,17714.29,Strata
5,Apartment,08-2019,99-years,17714.29,Strata
5,Apartment,09-2019,99-years,17904.76,Strata
5,Apartment,09-2019,99-years,17904.76,Strata
5,Apartment,01-2020,99-years,16317.65,Strata
5,Apartment,01-2020,99-years,16317.65,Strata
5,Apartment,01-2020,99-years,16970.0,Strata
5,Apartment,01-2020,99-years,16970.0,Strata
5,Apartment,01-2020,99-years,16833.33,Strata
5,Apartment,01-2020,99-years,16833.33,Strata
5,Apartment,06-2020,99-years,17974.03,Strata
5,Apartment,06-2020,99-years,17974.03,Strata
5,Apartment,04-2020,99-years,16359.38,Strata
5,Apartment,04-2020,99-years,16359.38,Strata
5,Apartment,04-2020,99-years,16187.5,Strata
5,Apartment,04-2020,99-years,16187.5,Strata
5,Apartment,05-2020,99-years,16906.25,Strata
5,Apartment,05-2020,99-years,16906.25,Strata
5,Apartment,07-2020,99-years,17746.27,Strata
5,Apartment,07-2020,99-years,17746.27,Strata
5,Apartment,07-2020,99-years,17701.49,Strata
5,Apartment,07-2020,99-years,17701.49,Strata
5,Apartment,07-2020,99-years,17791.04,Strata
5,Apartment,07-2020,99-years,17791.04,Strata
5,Apartment,08-2019,99-years,16833.33,Strata
5,Apartment,08-2019,99-years,16833.33,Strata
5,Apartment,09-2019,99-years,17170.0,Strata
5,Apartment,09-2019,99-years,17170.0,Strata
5,Apartment,07-2020,99-years,17457.83,Strata
5,Apartment,07-2020,99-years,17457.83,Strata
5,Apartment,07-2020,99-years,18345.36,Strata
5,Apartment,07-2020,99-years,18345.36,Strata
5,Apartment,08-2020,99-years,18365.98,Strata
5,Apartment,08-2020,99-years,18365.98,Strata
5,Apartment,07-2020,99-years,17195.88,Strata
5,Apartment,07-2020,99-years,17195.88,Strata
5,Apartment,08-2020,99-years,17092.39,Strata
5,Apartment,08-2020,99-years,17092.39,Strata
5,Apartment,07-2020,99-years,17387.5,Strata
5,Apartment,07-2020,99-years,17387.5,Strata
5,Apartment,07-2020,99-years,17531.25,Strata
5,Apartment,07-2020,99-years,17531.25,Strata
5,Apartment,08-2019,99-years,16785.71,Strata
5,Apartment,08-2019,99-years,16785.71,Strata
5,Apartment,11-2019,99-years,17404.26,Strata
5,Apartment,11-2019,99-years,17404.26,Strata
5,Apartment,10-2020,99-years,18015.38,Strata
5,Apartment,10-2020,99-years,18015.38,Strata
5,Apartment,10-2020,99-years,18968.75,Strata
5,Apartment,10-2020,99-years,18968.75,Strata
5,Apartment,10-2020,99-years,18546.88,Strata
5,Apartment,10-2020,99-years,18546.88,Strata
5,Apartment,10-2020,99-years,18000.0,Strata
5,Apartment,10-2020,99-years,18000.0,Strata
5,Apartment,10-2020,99-years,16805.88,Strata
5,Apartment,10-2020,99-years,16805.88,Strata
5,Apartment,10-2020,99-years,18391.67,Strata
5,Apartment,10-2020,99-years,18391.67,Strata
5,Apartment,01-2020,99-years,17687.5,Strata
5,Apartment,01-2020,99-years,17687.5,Strata
5,Apartment,08-2019,99-years,17432.84,Strata
5,Apartment,08-2019,99-years,17432.84,Strata
5,Apartment,11-2020,99-years,18120.48,Strata
5,Apartment,11-2020,99-years,18120.48,Strata
5,Apartment,11-2020,99-years,17938.14,Strata
5,Apartment,11-2020,99-years,17938.14,Strata
5,Apartment,11-2020,99-years,17670.1,Strata
5,Apartment,11-2020,99-years,17670.1,Strata
5,Apartment,08-2019,99-years,17785.71,Strata
5,Apartment,08-2019,99-years,17785.71,Strata
5,Apartment,08-2019,99-years,17917.53,Strata
5,Apartment,08-2019,99-years,17917.53,Strata
5,Apartment,08-2019,99-years,17523.81,Strata
5,Apartment,08-2019,99-years,17523.81,Strata
5,Apartment,08-2019,99-years,17938.46,Strata
5,Apartment,08-2019,99-years,17938.46,Strata
5,Apartment,08-2019,99-years,18095.24,Strata
5,Apartment,08-2019,99-years,18095.24,Strata
5,Apartment,08-2019,99-years,16976.19,Strata
5,Apartment,08-2019,99-years,16976.19,Strata
5,Apartment,08-2019,99-years,17129.41,Strata
5,Apartment,08-2019,99-years,17129.41,Strata
5,Apartment,08-2019,99-years,17517.65,Strata
5,Apartment,08-2019,99-years,17517.65,Strata
5,Apartment,09-2019,99-years,17047.06,Strata
5,Apartment,09-2019,99-years,17047.06,Strata
5,Apartment,09-2019,99-years,17623.19,Strata
5,Apartment,09-2019,99-years,17623.19,Strata
5,Apartment,11-2019,99-years,16359.38,Strata
5,Apartment,11-2019,99-years,16359.38,Strata
5,Apartment,08-2019,99-years,17142.86,Strata
5,Apartment,08-2019,99-years,17142.86,Strata
5,Apartment,08-2019,99-years,16666.67,Strata
5,Apartment,08-2019,99-years,16666.67,Strata
5,Apartment,08-2019,99-years,17764.71,Strata
5,Apartment,08-2019,99-years,17764.71,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,17768.12,Strata
5,Apartment,08-2019,99-years,17768.12,Strata
5,Apartment,08-2019,99-years,17011.9,Strata
5,Apartment,08-2019,99-years,17011.9,Strata
5,Apartment,09-2019,99-years,17202.38,Strata
5,Apartment,09-2019,99-years,17202.38,Strata
5,Apartment,08-2019,99-years,17340.21,Strata
5,Apartment,08-2019,99-years,17340.21,Strata
5,Apartment,08-2019,99-years,16969.23,Strata
5,Apartment,08-2019,99-years,16969.23,Strata
5,Apartment,08-2019,99-years,16904.76,Strata
5,Apartment,08-2019,99-years,16904.76,Strata
5,Apartment,09-2019,99-years,17812.5,Strata
5,Apartment,09-2019,99-years,17812.5,Strata
5,Apartment,08-2019,99-years,16597.01,Strata
5,Apartment,08-2019,99-years,16597.01,Strata
5,Apartment,08-2019,99-years,18000.0,Strata
5,Apartment,08-2019,99-years,18000.0,Strata
5,Apartment,08-2019,99-years,17260.0,Strata
5,Apartment,08-2019,99-years,17260.0,Strata
5,Apartment,08-2019,99-years,17984.85,Strata
5,Apartment,08-2019,99-years,17984.85,Strata
5,Apartment,08-2019,99-years,17606.06,Strata
5,Apartment,08-2019,99-years,17606.06,Strata
5,Apartment,10-2019,99-years,17272.73,Strata
5,Apartment,10-2019,99-years,17272.73,Strata
5,Apartment,10-2019,99-years,17898.55,Strata
5,Apartment,10-2019,99-years,17898.55,Strata
5,Apartment,08-2019,99-years,17666.67,Strata
5,Apartment,08-2019,99-years,17666.67,Strata
5,Apartment,03-2020,99-years,17571.43,Strata
5,Apartment,03-2020,99-years,17571.43,Strata
5,Apartment,03-2020,99-years,17119.4,Strata
5,Apartment,03-2020,99-years,17119.4,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,17515.15,Strata
5,Apartment,08-2019,99-years,17515.15,Strata
5,Apartment,08-2019,99-years,17714.29,Strata
5,Apartment,08-2019,99-years,17714.29,Strata
5,Apartment,03-2020,99-years,16670.59,Strata
5,Apartment,03-2020,99-years,16670.59,Strata
5,Apartment,08-2019,99-years,16642.86,Strata
5,Apartment,08-2019,99-years,16642.86,Strata
5,Apartment,08-2019,99-years,17428.57,Strata
5,Apartment,08-2019,99-years,17428.57,Strata
5,Apartment,08-2019,99-years,16619.05,Strata
5,Apartment,08-2019,99-years,16619.05,Strata
5,Apartment,08-2019,99-years,18323.53,Strata
5,Apartment,08-2019,99-years,18323.53,Strata
5,Apartment,09-2019,99-years,18047.62,Strata
5,Apartment,09-2019,99-years,18047.62,Strata
5,Apartment,11-2019,99-years,17658.54,Strata
5,Apartment,11-2019,99-years,17658.54,Strata
5,Apartment,08-2019,99-years,17175.0,Strata
5,Apartment,08-2019,99-years,17175.0,Strata
5,Apartment,11-2019,99-years,17362.5,Strata
5,Apartment,11-2019,99-years,17362.5,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,17285.71,Strata
5,Apartment,08-2019,99-years,16562.5,Strata
5,Apartment,08-2019,99-years,16562.5,Strata
5,Apartment,08-2019,99-years,17440.0,Strata
5,Apartment,08-2019,99-years,17440.0,Strata
5,Apartment,09-2019,99-years,18000.0,Strata
5,Apartment,09-2019,99-years,18000.0,Strata
5,Apartment,09-2019,99-years,17000.0,Strata
5,Apartment,09-2019,99-years,17000.0,Strata
5,Apartment,08-2019,99-years,17530.0,Strata
5,Apartment,08-2019,99-years,17530.0,Strata
